nc,md,U,d,m,L,H,Nt,Dt,tf,ymax,time,y/d
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.248000000000003,-5.847786335471426e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.248400000000003,-5.835036503838428e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.24880000000000302,-5.820184006108866e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.24920000000000303,-5.803252758309923e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.24960000000000304,-5.784111276489324e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25000000000000305,-5.762798530464442e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25040000000000306,-5.739267953608475e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2508000000000031,-5.713586201708523e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2512000000000031,-5.685798662269273e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2516000000000031,-5.655659371982907e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2520000000000031,-5.62345860841954e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2524000000000031,-5.589153958266013e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25280000000000313,-5.552662591718474e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25320000000000314,-5.514331811297603e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25360000000000316,-5.4740901531648606e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25400000000000317,-5.431616960312472e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2544000000000032,-5.387201464885159e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2548000000000032,-5.340938741931092e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2552000000000032,-5.292515332812814e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2556000000000032,-5.242175854814298e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2560000000000032,-5.190106747049758e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25640000000000324,-5.136168568478811e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25680000000000325,-5.0802973502401315e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25720000000000326,-5.022719521312869e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25760000000000327,-4.963306067059665e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2580000000000033,-4.9020902561274576e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2584000000000033,-4.839311874820654e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2588000000000033,-4.774630006937309e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2592000000000033,-4.707951508480396e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.25960000000000333,-4.639524084241462e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26000000000000334,-4.569147404543029e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26040000000000335,-4.496940469972883e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26080000000000336,-4.423111197828552e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2612000000000034,-4.3471320630468056e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2616000000000034,-4.269132195255493e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2620000000000034,-4.189379950957336e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2624000000000034,-4.107612424627242e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2628000000000034,-4.0239596633599355e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26320000000000343,-3.938742266812479e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26360000000000344,-3.851929874180395e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26400000000000345,-3.7633212961771207e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26440000000000347,-3.6729827012612504e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2648000000000035,-3.580784766897301e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2652000000000035,-3.4867717809441837e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2656000000000035,-3.3912418967336247e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2660000000000035,-3.294071104773293e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2664000000000035,-3.195097831534398e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26680000000000353,-3.0942613768200438e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26720000000000355,-2.991876043344869e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26760000000000356,-2.8880114256132463e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.26800000000000357,-2.7824482115946823e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2684000000000036,-2.6751875231337477e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2688000000000036,-2.566304228032671e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2692000000000036,-2.455900657744244e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2696000000000036,-2.343890688516595e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2700000000000036,-2.23031536237398e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27040000000000364,-2.1152577266853327e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27080000000000365,-1.9985799216685514e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27120000000000366,-1.8803376057170968e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27160000000000367,-1.7608368526692094e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2720000000000037,-1.6400665003328185e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2724000000000037,-1.517987747927394e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2728000000000037,-1.3947541329552831e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2732000000000037,-1.2703542968874186e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27360000000000373,-1.1450282245993012e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27400000000000374,-1.0188480750337281e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27440000000000375,-8.91634584863121e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27480000000000376,-7.634788293594603e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2752000000000038,-6.344600006582739e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2756000000000038,-5.044932108675298e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2760000000000038,-3.7348006832660496e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2764000000000038,-2.4144121719962755e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2768000000000038,-1.0839995424950902e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27720000000000383,2.5438292016531472e-08
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27760000000000384,1.600095832744839e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27800000000000386,2.953868754934609e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.27840000000000387,4.315327582451719e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2788000000000039,5.683604210859332e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2792000000000039,7.056566738278372e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2796000000000039,8.435141708432018e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2800000000000039,9.819115520214372e-07
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2804000000000039,1.120633568342524e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28080000000000394,1.2597682604882186e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28120000000000395,1.399368865913317e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28160000000000396,1.5393903210159483e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28200000000000397,1.6796885346771837e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.282400000000004,1.8201832139161465e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.282800000000004,1.9608732672436273e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.283200000000004,2.1016307563600742e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.283600000000004,2.242341833569357e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.284000000000004,2.3830534116179298e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28440000000000404,2.5237402464386006e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28480000000000405,2.664231834648263e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28520000000000406,2.8043690024410706e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2856000000000041,2.944158229033544e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2860000000000041,3.083702229268265e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2864000000000041,3.223008395013849e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2868000000000041,3.3620561873115133e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2872000000000041,3.500761886974674e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28760000000000413,3.6388630589136835e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28800000000000414,3.776329293346934e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28840000000000415,3.913217403589986e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.28880000000000416,4.0493086173964205e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2892000000000042,4.184666920291453e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2896000000000042,4.319463194908161e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2900000000000042,4.453528593055978e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2904000000000042,4.586699254339584e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2908000000000042,4.719020931630149e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29120000000000423,4.8505193958508104e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29160000000000424,4.981005012526316e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29200000000000426,5.110598213199793e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29240000000000427,5.23949861880649e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2928000000000043,5.367437027529894e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2932000000000043,5.494215344034377e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2936000000000043,5.6198439756097756e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2940000000000043,5.744220651195202e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2944000000000043,5.867488352794372e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29480000000000434,5.98951409618529e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29520000000000435,6.110055611224827e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29560000000000436,6.2294105736030215e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29600000000000437,6.347451770844988e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2964000000000044,6.463954218491112e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2968000000000044,6.579210263913081e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2972000000000044,6.693129999961255e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2976000000000044,6.805460564532063e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29800000000000443,6.916430315744382e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29840000000000444,7.026016927412442e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29880000000000445,7.133909806490736e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.29920000000000446,7.240063174409466e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.2996000000000045,7.344617591362347e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3000000000000045,7.447483474739895e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3004000000000045,7.5485101243738716e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3008000000000045,7.647752741170251e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3012000000000045,7.745133566381479e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30160000000000453,7.8406504892901e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30200000000000454,7.934201916851051e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30240000000000455,8.025631310465862e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30280000000000457,8.115053160671216e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3032000000000046,8.202544872700048e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3036000000000046,8.2878948728329e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3040000000000046,8.37098182718683e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3044000000000046,8.451808314234828e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3048000000000046,8.530336499720245e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30520000000000463,8.60624600856352e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30560000000000465,8.679330010948965e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30600000000000466,8.74972575404444e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30640000000000467,8.817265469760885e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3068000000000047,8.881855743298671e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3072000000000047,8.943461323489269e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3076000000000047,9.001980426016012e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3080000000000047,9.05721034389123e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3084000000000047,9.109302649972682e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30880000000000474,9.158383262603995e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30920000000000475,9.204266527434114e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.30960000000000476,9.246760391822037e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31000000000000477,9.285991470144857e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3104000000000048,9.322126434753031e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3108000000000048,9.354967853862436e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3112000000000048,9.384517293802064e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3116000000000048,9.410794764269826e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31200000000000483,9.434034277039914e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31240000000000484,9.454134877150982e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31280000000000485,9.470924191551338e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31320000000000486,9.484387205084352e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3136000000000049,9.494621354094353e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3140000000000049,9.50184284929331e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3144000000000049,9.5059231699797e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3148000000000049,9.506845360028656e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3152000000000049,9.504601519317785e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31560000000000493,9.499177661299932e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31600000000000494,9.490616890109266e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31640000000000496,9.478858657080855e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31680000000000497,9.463674916039957e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.317200000000005,9.444967498994246e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.317600000000005,9.422966264638883e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.318000000000005,9.397436582923913e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.318400000000005,9.368246972292776e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.318800000000005,9.335667335112357e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31920000000000504,9.299549305782945e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.31960000000000505,9.259863511919325e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32000000000000506,9.216621420742778e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32040000000000507,9.169725648171017e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3208000000000051,9.119274581074046e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3212000000000051,9.065293329833652e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3216000000000051,9.00763284553836e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3220000000000051,8.946441370359368e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3224000000000051,8.881797883908051e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32280000000000514,8.813598680820401e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32320000000000515,8.741885609622484e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32360000000000516,8.666511718523757e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3240000000000052,8.587551428919514e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3244000000000052,8.505048167018814e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3248000000000052,8.418863638130725e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3252000000000052,8.329334254197762e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3256000000000052,8.23635927893005e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32600000000000523,8.139625089254299e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32640000000000524,8.039520149383249e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32680000000000525,7.936190933871876e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32720000000000526,7.829199040173079e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3276000000000053,7.718731515693251e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3280000000000053,7.605130933945832e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3284000000000053,7.488183350431445e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3288000000000053,7.367817502872604e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3292000000000053,7.244177331865923e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.32960000000000533,7.117340511787649e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33000000000000534,6.9872666191655316e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33040000000000536,6.853943569995927e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33080000000000537,6.717529551307105e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3312000000000054,6.578165385753524e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3316000000000054,6.435802336932012e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3320000000000054,6.290506142124607e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3324000000000054,6.1424811931509005e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3328000000000054,5.991684708755525e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33320000000000544,5.838092081205012e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33360000000000545,5.681864955564171e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33400000000000546,5.522938702235816e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33440000000000547,5.3613901215045835e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3348000000000055,5.197376846330655e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3352000000000055,5.030777172035347e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3356000000000055,4.861647818974655e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3360000000000055,4.689930479155735e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33640000000000553,4.515675142451792e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33680000000000554,4.33913313106065e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33720000000000555,4.160193416762781e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.33760000000000556,3.978881603022692e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3380000000000056,3.7953565665015666e-06
4,1,0.99,0.025,1.57,1,500,26408,0.0004,10.5632,1.79924e-05,0.3384000000000056,3.609613882807242e-06
