list,n_ts,n_serie,ref,sim
1,6,1,0.0001286218927794,4.823478295968795e-05
1,6,1,0.0001285132495774,4.789252073760971e-05
1,6,1,0.0001283304345999,4.751849010733035e-05
1,6,1,0.00012807388883,4.7112918734835156e-05
1,6,1,0.0001277438615947,4.6676046225656236e-05
1,6,1,0.000127340573637,4.6208123884649e-05
1,6,1,0.0001268646846605,4.5709414486050204e-05
1,6,1,0.0001263165285048,4.518019205382545e-05
1,6,1,0.0001256959463852,4.462074165227195e-05
1,6,1,0.0001250033107754,4.403135918680414e-05
1,6,1,0.0001242395645123,4.34123512148159e-05
1,6,1,0.0001234050127,4.276403476648269e-05
1,6,1,0.0001225001397672,4.208673717533967e-05
1,6,1,0.0001215256600634,4.138079591844822e-05
1,6,1,0.0001204822564034,4.0646558465941017e-05
1,6,1,0.0001193705703034,3.988438213971745e-05
1,6,1,0.0001181913937629,3.9094633981043474e-05
1,6,1,0.000116945882215,3.82776906267948e-05
1,6,1,0.0001156350471638,3.743393819406842e-05
1,6,1,0.0001142596597058,3.6563772172874546e-05
1,6,1,0.0001128205978624,3.566759732660944e-05
1,6,1,0.000111318994573,3.4745827599998406e-05
1,6,1,0.0001097557163442,3.379888603418764e-05
1,6,1,0.0001081318677465,3.282720468865344e-05
1,6,1,0.0001064490588395,3.183122456958687e-05
1,6,1,0.0001047083065114,3.0811395564401845e-05
1,6,1,0.0001029105442657,2.97681763820039e-05
1,6,1,0.0001010570857134,2.870203449844594e-05
1,6,1,9.914926384374664e-05,2.7613446107585674e-05
1,6,1,9.718815670223812e-05,2.6502896076347032e-05
1,6,1,9.517510195865156e-05,2.5370877904174778e-05
1,6,1,9.311136825829214e-05,2.4217893686257293e-05
1,6,1,9.099786400040765e-05,2.3044454080077282e-05
1,6,1,8.883615757619003e-05,2.1851078274833783e-05
1,6,1,8.662763237394224e-05,2.0638293963261002e-05
1,6,1,8.437357330749222e-05,1.940663731535067e-05
1,6,1,8.207542782829474e-05,1.8156652953464017e-05
1,6,1,7.973485411276002e-05,1.6888893928297608e-05
1,6,1,7.735366257005574e-05,1.5603921695143984e-05
1,6,1,7.493355124364862e-05,1.4302306089863131e-05
1,6,1,7.247590431968916e-05,1.2984625303954486e-05
1,6,1,6.998203724805881e-05,1.1651465858091477e-05
1,6,1,6.745375362891487e-05,1.0303422573451372e-05
1,6,1,6.489287753085491e-05,8.941098540142788e-06
1,6,1,6.230096670320911e-05,7.565105082001567e-06
1,6,1,5.9679407235912834e-05,6.176061716993035e-06
1,6,1,5.7029708550611805e-05,4.774596112425147e-06
1,6,1,5.4353944813869055e-05,3.3613440341428616e-06
1,6,1,5.1653777252400735e-05,1.9369492888395995e-06
1,6,1,4.8930683889906735e-05,5.020636585871584e-07
1,6,1,4.618683200690651e-05,-9.426531733487439e-07
1,6,1,4.342417528566148e-05,-2.3965337063734356e-06
1,6,1,4.064420044813946e-05,-3.8589027171070125e-06
1,6,1,3.784870571683468e-05,-5.329077365635284e-06
1,6,1,3.503956779768593e-05,-6.806367314524185e-06
1,6,1,3.221829192610401e-05,-8.290074861678509e-06
1,6,1,2.938646579499596e-05,-9.779495088146582e-06
1,6,1,2.654564234560311e-05,-1.127391602198845e-05
1,6,1,2.3697323009854023e-05,-1.2772618819335559e-05
1,6,1,2.0843018287657576e-05,-1.4274877963773837e-05
1,6,1,1.7984722097751e-05,-1.5779961485178315e-05
1,6,1,1.5124484118962418e-05,-1.7287131199115302e-05
1,6,1,1.2263742913937368e-05,-1.8795642967906207e-05
1,6,1,9.404246429206368e-06,-2.0304746984414625e-05
1,6,1,6.547900001014728e-06,-2.1813688079573966e-05
1,6,1,3.69675361046964e-06,-2.3321706054615767e-05
1,6,1,8.526616231802994e-07,-2.482803603888805e-05
1,6,1,-1.9829619734551285e-06,-2.6331908874067237e-05
1,6,1,-4.808508216484014e-06,-2.7832551525466217e-05
1,6,1,-7.622249928863444e-06,-2.9329187521023628e-05
1,6,1,-1.0422647457300213e-05,-3.082103741842559e-05
1,6,1,-1.3208446852825597e-05,-3.2307319300660105e-05
1,6,1,-1.5978151683314162e-05,-3.378724930013659e-05
1,6,1,-1.8730062914140364e-05,-3.526004215131854e-05
1,6,1,-2.146254231699959e-05,-3.672491177161683e-05
1,6,1,-2.417378431327829e-05,-3.8181071870075896e-05
1,6,1,-2.6862101344590056e-05,-3.9627736583155755e-05
1,6,1,-2.952589197926204e-05,-4.10641211366719e-05
1,6,1,-3.216348272079764e-05,-4.248944253270486e-05
1,6,1,-3.477320766731349e-05,-4.3902920260033224e-05
1,6,1,-3.735342228389625e-05,-4.530377702638276e-05
1,6,1,-3.990258598846505e-05,-4.669123951052172e-05
1,6,1,-4.241930149984613e-05,-4.806453913197388e-05
1,6,1,-4.49022848036136e-05,-4.9422912835868894e-05
1,6,1,-4.735024062251582e-05,-5.076560389020912e-05
1,6,1,-4.976186732094557e-05,-5.209186269260784e-05
1,6,1,-5.2135852510610765e-05,-5.340094758334929e-05
1,6,1,-5.447082461445558e-05,-5.4692125661441075e-05
1,6,1,-5.676532920531324e-05,-5.596467360017846e-05
1,6,1,-5.901802403813234e-05,-5.721787845862119e-05
1,6,1,-6.122748572810666e-05,-5.845103848530038e-05
1,6,1,-6.33923806605209e-05,-5.966346391042869e-05
1,6,1,-6.551159191723477e-05,-6.08544777228832e-05
1,6,1,-6.758407640496528e-05,-6.202341642826896e-05
1,6,1,-6.960848556262171e-05,-6.316963078445224e-05
1,6,1,-7.158360038313383e-05,-6.429248651107654e-05
1,6,1,-7.35085458764493e-05,-6.539136496973942e-05
1,6,1,-7.53823033868396e-05,-6.646566381171288e-05
1,6,1,-7.720396639592753e-05,-6.751479759033163e-05
1,6,1,-7.897273299470477e-05,-6.853819833544746e-05
1,6,1,-8.068752777045642e-05,-6.95353160876515e-05
1,6,1,-8.234719143560706e-05,-7.050561939029325e-05
1,6,1,-8.395088922723908e-05,-7.14485957376708e-05
1,6,1,-8.549781219650631e-05,-7.236375197812599e-05
1,6,1,-8.698714480251662e-05,-7.325061467114436e-05
1,6,1,-8.84178622535203e-05,-7.410873039792751e-05
1,6,1,-8.978929508893986e-05,-7.493766602526973e-05
1,6,1,-9.110096674080153e-05,-7.573700892292518e-05
1,6,1,-9.235179125965462e-05,-7.650636713499211e-05
1,6,1,-9.354107824908744e-05,-7.724536950616233e-05
1,6,1,-9.4668443635445e-05,-7.795366576398325e-05
1,6,1,-9.573336986587628e-05,-7.863092655855258e-05
1,6,1,-9.673571484449374e-05,-7.927684346131139e-05
1,6,1,-9.767509838164176e-05,-7.989112892481512e-05
1,6,1,-9.855070657859576e-05,-8.047351620554596e-05
1,6,1,-9.936208973902952e-05,-8.102375925198179e-05
1,6,1,-0.0001001088561253,-8.154163256025561e-05
1,6,1,-0.0001007907597821,-8.202693099982983e-05
1,6,1,-0.0001014077094794,-8.247946961166709e-05
1,6,1,-0.0001019594424221,-8.289908338141118e-05
1,6,1,-0.0001024456910746,-8.32856269900956e-05
1,6,1,-0.0001028663876451,-8.363897454487733e-05
1,6,1,-0.0001032216189072,-8.395901929225308e-05
1,6,1,-0.0001035114180396,-8.424567331615342e-05
1,6,1,-0.0001037356946721,-8.449886722323436e-05
1,6,1,-0.000103894918059,-8.471854981759412e-05
1,6,1,-0.0001039892299333,-8.490468776704043e-05
1,6,1,-0.000104018775326,-8.505726526292216e-05
1,6,1,-0.0001039839340323,-8.517628367542022e-05
1,6,1,-0.0001038847323196,-8.52617612060693e-05
1,6,1,-0.0001037213017728,-8.53137325391565e-05
1,6,1,-0.000103494175766,-8.533224849351464e-05
1,6,1,-0.0001032038289818,-8.531737567610192e-05
1,6,1,-0.0001028506130403,-8.526919613863436e-05
1,6,1,-0.0001024352396322,-8.518780703841488e-05
1,6,1,-0.0001019581044497,-8.507332030438477e-05
1,6,1,-0.0001014194480072,-8.492586230930929e-05
1,6,1,-0.0001008198310549,-8.474557354890038e-05
1,6,1,-0.0001001600904028,-8.453260832857622e-05
1,6,1,-9.944082016999978e-05,-8.428713445846066e-05
1,6,1,-9.866253792005215e-05,-8.400933295713368e-05
1,6,1,-9.782615522141888e-05,-8.369939776455967e-05
1,6,1,-9.693256050999448e-05,-8.335753546454129e-05
1,6,1,-9.598226923467334e-05,-8.298396501697397e-05
1,6,1,-9.49758227188881e-05,-8.257891750010938e-05
1,6,1,-9.39140109822254e-05,-8.214263586297524e-05
1,6,1,-9.279799857046202e-05,-8.167537468804263e-05
1,6,1,-9.16287053233947e-05,-8.117739996418239e-05
1,6,1,-9.040706041935296e-05,-8.064898886990597e-05
1,6,1,-8.913400216169007e-05,-8.009042956684516e-05
1,6,1,-8.781046139509807e-05,-7.95020210033887e-05
1,6,1,-8.643745373251105e-05,-7.888407272835991e-05
1,6,1,-8.501571850639984e-05,-7.823690471459152e-05
1,6,1,-8.354639142787457e-05,-7.756084719222597e-05
1,6,1,-8.203077814020952e-05,-7.685624049154746e-05
1,6,1,-8.046999544447676e-05,-7.612343489513042e-05
1,6,1,-7.886512591317786e-05,-7.536279049907084e-05
1,6,1,-7.721710262338093e-05,-7.457467708305032e-05
1,6,1,-7.552701427176896e-05,-7.375947398896748e-05
1,6,1,-7.379620923908612e-05,-7.291757000785795e-05
1,6,1,-7.202612285750738e-05,-7.204936327481179e-05
1,6,1,-7.021799725363116e-05,-7.115526117158549e-05
1,6,1,-6.83731159158624e-05,-7.023568023659473e-05
1,6,1,-6.649271270499985e-05,-6.929104608196384e-05
1,6,1,-6.457798278804817e-05,-6.832179331729731e-05
1,6,1,-6.263050523575738e-05,-6.732836547982875e-05
1,6,1,-6.065157636853849e-05,-6.631121497059228e-05
1,6,1,-5.864216403307944e-05,-6.527080299625046e-05
1,6,1,-5.660379602494922e-05,-6.420759951620189e-05
1,6,1,-5.453806248268659e-05,-6.312208319457984e-05
1,6,1,-5.244647349981287e-05,-6.201474135674041e-05
1,6,1,-5.033060126133065e-05,-6.08860699498257e-05
1,6,1,-4.819162871868116e-05,-5.973657350697275e-05
1,6,1,-4.603095997173696e-05,-5.8566765114723444e-05
1,6,1,-4.385018916268518e-05,-5.7377166383173816e-05
1,6,1,-4.165050303905982e-05,-5.616830741838327e-05
1,6,1,-3.943331559754989e-05,-5.4940726796544585e-05
1,6,1,-3.7200144771711e-05,-5.369497153939479e-05
1,6,1,-3.495215807367526e-05,-5.243159709032495e-05
1,6,1,-3.269094090253137e-05,-5.115116729062252e-05
1,6,1,-3.041784891252479e-05,-4.9854254355255446e-05
1,6,1,-2.8134140779232705e-05,-4.854143884757975e-05
1,6,1,-2.584139066491553e-05,-4.721330965232462e-05
1,6,1,-2.354106696063636e-05,-4.587046394617927e-05
1,6,1,-2.1234810653180925e-05,-4.451350716527524e-05
1,6,1,-1.892390274716821e-05,-4.3143052968825435e-05
1,6,1,-1.6609542057360677e-05,-4.175972319814886e-05
1,6,1,-1.4293357968632216e-05,-4.0364147830275766e-05
1,6,1,-1.197667717125306e-05,-3.895696492529391e-05
1,6,1,-9.660677346028452e-06,-3.7538820566562004e-05
1,6,1,-7.346869674474589e-06,-3.6110368792882075e-05
1,6,1,-5.036807798538348e-06,-3.467227152168833e-05
1,6,1,-2.7318768746139407e-06,-3.322519846227722e-05
1,6,1,-4.337303244744854e-07,-3.176982701807171e-05
1,6,1,1.856231118286959e-06,-3.030684217688311e-05
1,6,1,4.136718419577091e-06,-2.8836936388107003e-05
1,6,1,6.406195967662136e-06,-2.7360809425765995e-05
1,6,1,8.66328252017729e-06,-2.587916823629278e-05
1,6,1,1.0906831417162346e-05,-2.4392726769932233e-05
1,6,1,1.3135676465917506e-05,-2.29022057946328e-05
1,6,1,1.534880747497095e-05,-2.140833269129553e-05
1,6,1,1.754516411809558e-05,-1.991184122925499e-05
1,6,1,1.972347430554151e-05,-1.8413471320881285e-05
1,6,1,2.1882715356268127e-05,-1.691396875421699e-05
1,6,1,2.402153791424899e-05,-1.5414084902598707e-05
1,6,1,2.613869197881544e-05,-1.3914576410260594e-05
1,6,1,2.82331920074846e-05,-1.2416204852978311e-05
1,6,1,3.030414876271338e-05,-1.0919736372886582e-05
1,6,1,3.235041419738943e-05,-9.425941286693727e-06
1,6,1,3.43703404589012e-05,-7.935593666621967e-06
1,6,1,3.636285169749273e-05,-6.449470893524476e-06
1,6,1,3.832700559857343e-05,-4.968353181768742e-06
1,6,1,4.026182758849483e-05,-3.4930230756315814e-06
1,6,1,4.216645210904882e-05,-2.0242649171236824e-06
1,6,1,4.404019448275973e-05,-5.628642853505615e-07
1,6,1,4.588221972218115e-05,8.903925922783627e-07
1,6,1,4.7691590373927176e-05,2.3347194564614446e-06
1,6,1,4.946755284568165e-05,3.7693306592734803e-06
1,6,1,5.120877824130929e-05,5.193441833283722e-06
1,6,1,5.291435833097353e-05,6.606270585262793e-06
1,6,1,5.458393668617879e-05,8.007037212958985e-06
1,6,1,5.621670632081239e-05,9.394965443162405e-06
1,6,1,5.7811650539065934e-05,1.0769283189013734e-05
1,6,1,5.936781233314229e-05,1.2129223324257057e-05
1,6,1,6.088467598368686e-05,1.3474024471887192e-05
1,6,1,6.236159917125467e-05,1.4802931804405731e-05
1,6,1,6.379771793913972e-05,1.6115197852680607e-05
1,6,1,6.519260614179535e-05,1.7410083320206238e-05
1,6,1,6.654552000368536e-05,1.8686857899389132e-05
1,6,1,6.785570689832704e-05,1.9944801086341343e-05
1,6,1,6.912291512523146e-05,2.118320299055519e-05
1,6,1,7.03467794730596e-05,2.2401365135760194e-05
1,6,1,7.152648416725468e-05,2.3598601248230084e-05
1,6,1,7.26613885246076e-05,2.4774238028815693e-05
1,6,1,7.375111288131932e-05,2.5927615905030194e-05
1,6,1,7.47952714896521e-05,2.7058089759606293e-05
1,6,1,7.579333227574714e-05,2.8165029632080693e-05
1,6,1,7.674500510290956e-05,2.9247821390137652e-05
1,6,1,7.765004905203556e-05,3.0305867367658876e-05
1,6,1,7.850785197268846e-05,3.1338586966677876e-05
1,6,1,7.93181511053218e-05,3.2345417220720025e-05
1,6,1,8.008094632469839e-05,3.3325813317319895e-05
1,6,1,8.079623839288217e-05,3.42792490778405e-05
1,6,1,8.146371820879391e-05,3.520521739306913e-05
1,6,1,8.208313018291377e-05,3.610323061342606e-05
1,6,1,8.265461353716263e-05,3.697282089298986e-05
1,6,1,8.317807985892103e-05,3.781354048691027e-05
1,6,1,8.365341149797418e-05,3.862496200214148e-05
1,6,1,8.408061965546627e-05,3.940667860177971e-05
1,6,1,8.44596905202161e-05,4.015830416362443e-05
1,6,1,8.479043890902826e-05,4.087947339389821e-05
1,6,1,8.507267064037391e-05,4.1569841897352114e-05
1,6,1,8.530651425221415e-05,4.222908620524916e-05
1,6,1,8.549244657114167e-05,4.285690376295481e-05
1,6,1,8.56304017261113e-05,4.345301287906927e-05
1,6,1,8.5720223088506e-05,4.401715263821122e-05
1,6,1,8.576228146119524e-05,4.454908277970459e-05
1,6,1,8.575664849873222e-05,4.504858354453136e-05
1,6,1,8.570363277655905e-05,4.5515455492993584e-05
1,6,1,8.560375479562521e-05,4.594951929557832e-05
1,6,1,8.545740575944675e-05,4.6350615499542855e-05
1,6,1,8.526493009405444e-05,4.6718604273734304e-05
1,6,1,8.502666739459815e-05,4.705336513413229e-05
1,6,1,8.47431054058658e-05,4.735479665255597e-05
1,6,1,8.441468092684228e-05,4.762281615091147e-05
1,6,1,8.404186886280815e-05,4.7857359383274455e-05
1,6,1,8.362524366380556e-05,4.80583802080081e-05
1,6,1,8.316512479986433e-05,4.822585025201093e-05
1,6,1,8.266214856456771e-05,4.835975856907558e-05
1,6,1,8.211704188888322e-05,4.846011129421916e-05
1,6,1,8.153036089676164e-05,4.852693129572157e-05
1,6,1,8.090296774382256e-05,4.856025782648149e-05
1,6,1,8.023559050870128e-05,4.856014617617269e-05
1,6,1,7.952864677757077e-05,4.852666732555635e-05
1,6,1,7.878287532253789e-05,4.845990760418117e-05
1,6,1,7.799937772114026e-05,4.835996835258137e-05
1,6,1,7.717888800534948e-05,4.822696558996575e-05
1,6,1,7.632191502758109e-05,4.806102968827818e-05
1,6,1,7.542945820317148e-05,4.786230505340311e-05
1,6,1,7.450256388025121e-05,4.7630949814187685e-05
1,6,1,7.354214579657428e-05,4.736713551985707e-05
1,6,1,7.25490780353604e-05,4.707104684630977e-05
1,6,1,7.152391872068719e-05,4.674288131169671e-05
1,6,1,7.046739310946866e-05,4.638284900161097e-05
1,6,1,6.938038892386257e-05,4.599117230414349e-05
1,6,1,6.826350730066839e-05,4.5568085654995535e-05
1,6,1,6.711765051891823e-05,4.511383529277885e-05
1,6,1,6.59438239369861e-05,4.462867902458019e-05
1,6,1,6.474270250397852e-05,4.411288600181819e-05
1,6,1,6.351522033976139e-05,4.356673650637609e-05
1,6,1,6.226248607532056e-05,4.2990521746953936e-05
1,6,1,6.098543766244861e-05,4.238454366554837e-05
1,6,1,5.968497167378632e-05,4.1749114753936e-05
1,6,1,5.836219295101666e-05,4.10845578800081e-05
1,6,1,5.701813101977183e-05,4.0391206123778744e-05
1,6,1,5.565363009534663e-05,3.9669402622866005e-05
1,6,1,5.426957600449336e-05,3.891950042722584e-05
1,6,1,5.286689336132746e-05,3.814186236289991e-05
1,6,1,5.144627262588423e-05,3.7336860904522986e-05
1,6,1,5.000871467145065e-05,3.6504878056320586e-05
1,6,1,4.855529715574401e-05,3.564630524131442e-05
1,6,1,4.708708476077088e-05,3.476154319844117e-05
1,6,1,4.5604965310248415e-05,3.385100188727857e-05
1,6,1,4.410994111389887e-05,3.291510040006205e-05
1,6,1,4.2603242082237305e-05,3.19542668806649e-05
1,6,1,4.108593519466425e-05,3.0968938450204454e-05
1,6,1,3.955922144777711e-05,2.995956113892685e-05
1,6,1,3.802414256343943e-05,2.8926589824012186e-05
1,6,1,3.648171283055335e-05,2.78704881729313e-05
1,6,1,3.493290837299844e-05,2.6791728591973962e-05
1,6,1,3.337875562196257e-05,2.5690792179556236e-05
1,6,1,3.182006815019367e-05,2.4568168683902152e-05
1,6,1,3.0257676768576173e-05,2.3424356464680877e-05
1,6,1,2.869253029215039e-05,2.225986245816597e-05
1,6,1,2.7125646475625564e-05,2.1075202145467358e-05
1,6,1,2.555784473545067e-05,1.9870899523369573e-05
1,6,1,2.398996780323093e-05,1.8647487077291175e-05
1,6,1,2.2423236876421227e-05,1.740550575586079e-05
1,6,1,2.085873093818243e-05,1.6145504946583568e-05
1,6,1,1.929749011352033e-05,1.4868042452049446e-05
1,6,1,1.7740399504846766e-05,1.3573684466110216e-05
1,6,1,1.618826185694661e-05,1.2263005549426821e-05
1,6,1,1.4641983198103828e-05,1.0936588603761089e-05
1,6,1,1.3102306523118712e-05,9.595024844357591e-06
1,6,1,1.1569757671094786e-05,8.238913769731442e-06
1,6,1,1.0045378992129864e-05,6.868863128146588e-06
1,6,1,8.529944634421228e-06,5.485488880037088e-06
1,6,1,7.023849788693813e-06,4.089415155590487e-06
1,6,1,5.527983470792355e-06,2.6812742066786228e-06
1,6,1,4.042904768341543e-06,1.2617063522867853e-06
1,6,1,2.56916404731556e-06,-1.686400834424202e-07
1,6,1,1.1079503514594093e-06,-1.6091088414684852e-06
1,6,1,-3.398509406241709e-07,-3.0590358073674342e-06
1,6,1,-1.7736972581828398e-06,-4.517749101085743e-06
1,6,1,-3.1925937471296062e-06,-5.984569177949303e-06
1,6,1,-4.595955556203945e-06,-7.458808941971934e-06
1,6,1,-5.983274017116051e-06,-8.939773872534017e-06
1,6,1,-7.353792030795742e-06,-1.0426762165524377e-05
1,6,1,-8.706762287535341e-06,-1.1919064890056672e-05
1,6,1,-1.004183168101981e-05,-1.3415966161884534e-05
1,6,1,-1.1358869834669188e-05,-1.4916743334646566e-05
1,6,1,-1.2656966091298628e-05,-1.6420667210071957e-05
1,6,1,-1.393566534465709e-05,-1.7927002268269238e-05
1,6,1,-1.5194514960549672e-05,-1.94350069192031e-05
1,6,1,-1.6432912100707433e-05,-2.094393377643651e-05
1,6,1,-1.765054202150111e-05,-2.2453029954176218e-05
1,6,1,-1.8846871140099617e-05,-2.3961537388608595e-05
1,6,1,-2.002153525761905e-05,-2.5468693184447655e-05
1,6,1,-2.1174036846413976e-05,-2.697372998753825e-05
1,6,1,-2.230387706059256e-05,-2.8475876384263e-05
1,6,1,-2.341090081470343e-05,-2.9974357328391473e-05
1,6,1,-2.449489215949559e-05,-3.14683945958832e-05
1,6,1,-2.5555642145793176e-05,-3.2957207268012896e-05
1,6,1,-2.6593237539655156e-05,-3.444001224302554e-05
1,6,1,-2.7607702082900892e-05,-3.59160247763519e-05
1,6,1,-2.85987330797178e-05,-3.7384459049221466e-05
1,6,1,-2.956581506067199e-05,-3.8844528765300563e-05
1,6,1,-3.0508741434841365e-05,-4.029544777476039e-05
1,6,1,-3.142763067004044e-05,-4.1736430724943446e-05
1,6,1,-3.23218555705655e-05,-4.3166693736550275e-05
1,6,1,-3.3190791521929786e-05,-4.458545510401351e-05
1,6,1,-3.403461400082098e-05,-4.599193601846622e-05
1,6,1,-3.485294669817648e-05,-4.738536131144882e-05
1,6,1,-3.5645372383842175e-05,-4.876496021723827e-05
1,6,1,-3.641241084001394e-05,-5.0129967151427955e-05
1,6,1,-3.715417988258839e-05,-5.1479622503140296e-05
1,6,1,-3.787039958218448e-05,-5.2813173438022886e-05
1,6,1,-3.856116530219518e-05,-5.412987470896464e-05
1,6,1,-3.922660900512449e-05,-5.542898947127771e-05
1,6,1,-3.986659775308811e-05,-5.670979009892677e-05
1,6,1,-4.048076094565379e-05,-5.797155899825368e-05
1,6,1,-4.106888934961216e-05,-5.921358941554688e-05
1,6,1,-4.16313049443071e-05,-6.043518623474263e-05
1,6,1,-4.216793682613826e-05,-6.163566676152434e-05
1,6,1,-4.267861311295119e-05,-6.281436149010555e-05
1,6,1,-4.316343399152232e-05,-6.39706148490447e-05
1,6,1,-4.362254034558217e-05,-6.510378592254566e-05
1,6,1,-4.405637448434824e-05,-6.621324914384469e-05
1,6,1,-4.446507995771424e-05,-6.729839495747256e-05
1,6,1,-4.484882715024584e-05,-6.83586304474064e-05
1,6,1,-4.520770802027903e-05,-6.939337992838593e-05
1,6,1,-4.554178361224096e-05,-7.04020854979604e-05
1,6,1,-4.585118162675509e-05,-7.138420754714933e-05
1,6,1,-4.613562798157854e-05,-7.233922522793892e-05
1,6,1,-4.639517010821622e-05,-7.326663687618996e-05
1,6,1,-4.663025839882142e-05,-7.416596038889644e-05
1,6,1,-4.684097223216177e-05,-7.50367335551025e-05
1,6,1,-4.702750298238826e-05,-7.587851434015134e-05
1,6,1,-4.71902713233434e-05,-7.66908811232993e-05
1,6,1,-4.73295646660486e-05,-7.74734328890752e-05
1,6,1,-4.7445705197999805e-05,-7.822578937309551e-05
1,6,1,-4.753908325190488e-05,-7.894759116335509e-05
1,6,1,-4.760979420484609e-05,-7.9638499758298e-05
1,6,1,-4.765792734517483e-05,-8.029819758323083e-05
1,6,1,-4.768402125833543e-05,-8.092638796686833e-05
1,6,1,-4.768832354666077e-05,-8.152279507999896e-05
1,6,1,-4.767076620495104e-05,-8.208716383842307e-05
1,6,1,-4.763136944070038e-05,-8.261925977244984e-05
1,6,1,-4.757036515443606e-05,-8.311886886534183e-05
1,6,1,-4.748796380795911e-05,-8.358579736316736e-05
1,6,1,-4.738461265541404e-05,-8.401987155856394e-05
1,6,1,-4.726091003516812e-05,-8.442093755093166e-05
1,6,1,-4.711727369165384e-05,-8.47888609855657e-05
1,6,1,-4.69539573538174e-05,-8.512352677420552e-05
1,6,1,-4.677121502593639e-05,-8.54248387994253e-05
1,6,1,-4.656943593170438e-05,-8.569271960522013e-05
1,6,1,-4.634895113907454e-05,-8.592711007605766e-05
1,6,1,-4.6110303876772e-05,-8.612796910656627e-05
1,6,1,-4.585392495864656e-05,-8.629527326392348e-05
1,6,1,-4.557993855378938e-05,-8.642901644489174e-05
1,6,1,-4.5288641020720985e-05,-8.652920952932824e-05
1,6,1,-4.498052415274037e-05,-8.659588003186888e-05
1,6,1,-4.465607797849116e-05,-8.662907175336102e-05
1,6,1,-4.431572774935974e-05,-8.662884443349119e-05
1,6,1,-4.39601864654317e-05,-8.659527340592848e-05
1,6,1,-4.3589964245830506e-05,-8.65284492571809e-05
1,6,1,-4.3205625322315146e-05,-8.642847749024124e-05
1,6,1,-4.2807910947543376e-05,-8.62954781939831e-05
1,6,1,-4.239679622100194e-05,-8.612958571915752e-05
1,6,1,-4.197252330709639e-05,-8.59309483617335e-05
1,6,1,-4.153594405979448e-05,-8.569972805422754e-05
1,6,1,-4.108757264778211e-05,-8.543610006557219e-05
1,6,1,-4.062753227232746e-05,-8.514025270998666e-05
1,6,1,-4.015638937741363e-05,-8.48123870652311e-05
1,6,1,-3.967448361043728e-05,-8.445271670055032e-05
1,6,1,-3.918199843327554e-05,-8.406146741454376e-05
1,6,1,-3.8679602558158825e-05,-8.363887698313508e-05
1,6,1,-3.816761666647308e-05,-8.318519491775617e-05
1,6,1,-3.764657934136028e-05,-8.27006822338085e-05
1,6,1,-3.711682386349776e-05,-8.21856112294164e-05
1,6,1,-3.657842551169092e-05,-8.16402652744442e-05
1,6,1,-3.603174647021865e-05,-8.106493860971054e-05
1,6,1,-3.547701002744904e-05,-8.045993615629846e-05
1,6,1,-3.491465565958271e-05,-7.982557333482896e-05
1,6,1,-3.4345115054702965e-05,-7.916217589453823e-05
1,6,1,-3.37686874658053e-05,-7.847007975197419e-05
1,6,1,-3.318586971005817e-05,-7.774963083910595e-05
1,6,1,-3.259698107286337e-05,-7.70011849606203e-05
1,6,1,-3.2002029988861623e-05,-7.622510766016242e-05
1,6,1,-3.1401187101510994e-05,-7.542177409526144e-05
1,6,1,-3.0795083122514106e-05,-7.459156892066801e-05
1,6,1,-3.018413687708709e-05,-7.373488617981816e-05
1,6,1,-2.956824815045505e-05,-7.285212920412515e-05
1,6,1,-2.8947649655329934e-05,-7.194371051979068e-05
1,6,1,-2.832268421694344e-05,-7.101005176181544e-05
1,6,1,-2.7693768395054257e-05,-7.005158359487925e-05
1,6,1,-2.706121356982601e-05,-6.906874564075035e-05
1,6,1,-2.642529352940261e-05,-6.806198641187346e-05
1,6,1,-2.5786615525078532e-05,-6.703176325077541e-05
1,6,1,-2.5145716324059518e-05,-6.597854227491658e-05
1,6,1,-2.450298175536701e-05,-6.490279832660436e-05
1,6,1,-2.3858739380279964e-05,-6.380501492757322e-05
1,6,1,-2.321298713946324e-05,-6.268568423782235e-05
1,6,1,-2.2565560287156434e-05,-6.154530701828842e-05
1,6,1,-2.191686498708481e-05,-6.038439259691536e-05
1,6,1,-2.126742957263258e-05,-5.9203458837667346e-05
1,6,1,-2.061742667373657e-05,-5.80030321120132e-05
1,6,1,-1.996677242281885e-05,-5.678364727239205e-05
1,6,1,-1.9315672589743548e-05,-5.5545847627149375e-05
1,6,1,-1.8664426405581325e-05,-5.429018491641146e-05
1,6,1,-1.8013025988683118e-05,-5.3017219288342595e-05
1,6,1,-1.7361718111619877e-05,-5.1727519275205234e-05
1,6,1,-1.6710847031929396e-05,-5.0421661768616763e-05
1,6,1,-1.606069534461933e-05,-4.910023199336938e-05
1,6,1,-1.5411494876354517e-05,-4.776382347915041e-05
1,6,1,-1.4763514317963516e-05,-4.6413038029470196e-05
1,6,1,-1.4116989471870785e-05,-4.504848568707317e-05
1,6,1,-1.3471840838928903e-05,-4.3670784695075296e-05
1,6,1,-1.2827984641073348e-05,-4.2280561453037594e-05
1,6,1,-1.2185447822927317e-05,-4.087845046715123e-05
1,6,1,-1.1544567857282616e-05,-3.946509429367564e-05
1,6,1,-1.090530436815194e-05,-3.804114347473612e-05
1,6,1,-1.0267561620486672e-05,-3.660725646555327e-05
1,6,1,-9.631401546544704e-06,-3.516409955214347e-05
