list,n_ts,ref,sim
1,6,5.708640622762526e-05,1.3236074644742324e-05
1,6,5.588015693729372e-05,1.2060809814772084e-05
1,6,5.4635089608220334e-05,1.0874829746850558e-05
1,6,5.33519609045206e-05,9.678695682927682e-06
1,6,5.203148333496543e-05,8.472976855636298e-06
1,6,5.0674393604545166e-05,7.258250432390408e-06
1,6,4.9281552224947314e-05,6.035101447315332e-06
1,6,4.785379619151991e-05,4.804122719926544e-06
1,6,4.639193447583872e-05,3.5659147594506684e-06
1,6,4.489674204205135e-05,2.3210856536630206e-06
1,6,4.336906147281733e-05,1.0702509411020668e-06
1,6,4.181009391095516e-05,-1.859665344869649e-07
1,6,4.022045346165656e-05,-1.446936788628286e-06
1,6,3.860058839226672e-05,-2.712022880653849e-06
1,6,3.695124853815162e-05,-3.9805811194304124e-06
1,6,3.5273167567695125e-05,-5.251961291376399e-06
1,6,3.356716437857116e-05,-6.525506911832858e-06
1,6,3.183362802296656e-05,-7.800555500803993e-06
1,6,3.007376898622364e-05,-9.076438884020676e-06
1,6,2.8288968412893107e-05,-1.0352483520204173e-05
1,6,2.647988346952813e-05,-1.1628010855316139e-05
1,6,2.464743199788221e-05,-1.2902337704473929e-05
1,6,2.279285427386328e-05,-1.4174776662086933e-05
1,6,2.091744054884432e-05,-1.544463654062952e-05
1,6,1.9022006364438743e-05,-1.6711222838309033e-05
1,6,1.710770029798681e-05,-1.797383823571348e-05
1,6,1.5176050013555477e-05,-1.923178312133301e-05
1,6,1.3227822210509088e-05,-2.04843561456434e-05
1,6,1.1264150081651982e-05,-2.1730854803219026e-05
1,6,9.286280575546953e-06,-2.2970576042109143e-05
1,6,7.295306344617709e-06,-2.420281689946665e-05
1,6,5.29270962262613e-06,-2.542687516216485e-05
1,6,3.2798109099835272e-06,-2.6642050050878318e-05
1,6,1.2577843970404849e-06,-2.7847642925841627e-05
1,6,-7.721949532700723e-07,-2.904295801223815e-05
1,6,-2.809024004787026e-06,-3.0227303142914105e-05
1,6,-4.851632273831759e-06,-3.139999051586468e-05
1,6,-6.898873639416871e-06,-3.25603374637038e-05
1,6,-8.949505355798329e-06,-3.3707667232111014e-05
1,6,-1.1002513328069664e-05,-3.4841309764052856e-05
1,6,-1.3056674778557403e-05,-3.5960602486405656e-05
1,6,-1.511056027627111e-05,-3.706489109546664e-05
1,6,-1.7162717388358417e-05,-3.8153530337733444e-05
1,6,-1.9211834433206616e-05,-3.922588478226246e-05
1,6,-2.125697220382135e-05,-4.028132958088595e-05
1,6,-2.3296535020955045e-05,-4.1319251212578966e-05
1,6,-2.532911987146088e-05,-4.233904820832036e-05
1,6,-2.735378575817257e-05,-4.334013185288843e-05
1,6,-2.936919737826104e-05,-4.432192686017022e-05
1,6,-3.1373963974520866e-05,-4.52838720187425e-05
1,6,-3.336689642460029e-05,-4.622542080470043e-05
1,6,-3.534675402827521e-05,-4.714604195896297e-05
1,6,-3.731207887594349e-05,-4.8045220026568815e-05
1,6,-3.926132831254455e-05,-4.892245585578871e-05
1,6,-4.119305777013488e-05,-4.9777267055213746e-05
1,6,-4.310562125924707e-05,-5.060918840733033e-05
1,6,-4.49974894189103e-05,-5.141777223745389e-05
1,6,-4.686726173537897e-05,-5.220258873726078e-05
1,6,-4.871348880281727e-05,-5.2963226242524445e-05
1,6,-5.053505120749424e-05,-5.3699291465022496e-05
1,6,-5.2331051175704e-05,-5.441040967893111e-05
1,6,-5.410015218914173e-05,-5.509622486235672e-05
1,6,-5.584114855971057e-05,-5.575639979496851e-05
1,6,-5.7553061973577165e-05,-5.639061611298496e-05
1,6,-5.923471546315965e-05,-5.699857432303044e-05
1,6,-6.0885037182325473e-05,-5.757999377661199e-05
1,6,-6.250270527619968e-05,-5.813461260716937e-05
1,6,-6.408645132707341e-05,-5.866218763182315e-05
1,6,-6.563521711577641e-05,-5.916249422008555e-05
1,6,-6.714767579553551e-05,-5.963532613190663e-05
1,6,-6.862236268853228e-05,-6.008049532750644e-05
1,6,-7.005830368174589e-05,-6.04978317514918e-05
1,6,-7.145419887457196e-05,-6.088718309377713e-05
1,6,-7.280862608881188e-05,-6.124841452982408e-05
1,6,-7.412069547914059e-05,-6.158140844268652e-05
1,6,-7.538923162002013e-05,-6.188606412929889e-05
1,6,-7.661315601889146e-05,-6.216229749337845e-05
1,6,-7.779142989403423e-05,-6.241004072722986e-05
1,6,-7.892268689687658e-05,-6.262924198464405e-05
1,6,-8.000610508006221e-05,-6.281986504697727e-05
1,6,-8.104097072494258e-05,-6.298188898438154e-05
1,6,-8.20262654966135e-05,-6.311530781403637e-05
1,6,-8.29613436970302e-05,-6.322013015710728e-05
1,6,-8.384604614355485e-05,-6.329637889602926e-05
1,6,-8.468003993615385e-05,-6.334409083358568e-05
1,6,-8.546246397228788e-05,-6.33633163551267e-05
1,6,-8.619277308406372e-05,-6.335411909514621e-05
1,6,-8.687053906363036e-05,-6.331657560931554e-05
1,6,-8.749527786878407e-05,-6.325077505295448e-05
1,6,-8.806673037611428e-05,-6.315681886680783e-05
1,6,-8.858446049684136e-05,-6.303482047088881e-05
1,6,-8.904769013498772e-05,-6.288490496704887e-05
1,6,-8.945592041363457e-05,-6.270720885083831e-05
1,6,-8.980871796871233e-05,-6.250187973313285e-05
1,6,-9.010572823948276e-05,-6.226907607191789e-05
1,6,-9.03467256508517e-05,-6.200896691454568e-05
1,6,-9.053121777243433e-05,-6.172173165070945e-05
1,6,-9.065899166586647e-05,-6.140755977631332e-05
1,6,-9.073012209905894e-05,-6.106665066835779e-05
1,6,-9.074446034992548e-05,-6.0699213370906104e-05
1,6,-9.070163161297623e-05,-6.0305466392147944e-05
1,6,-9.060148318562057e-05,-5.988563751253276e-05
1,6,-9.044393079675424e-05,-5.943996360390483e-05
1,6,-9.022888140077492e-05,-5.8968690459536884e-05
1,6,-8.995626166535674e-05,-5.847207263492678e-05
1,6,-8.962577804700952e-05,-5.79503732991933e-05
1,6,-8.923693519151614e-05,-5.7403864096881646e-05
1,6,-8.879005915274636e-05,-5.683282501996639e-05
1,6,-8.828569961281485e-05,-5.6237544289819464e-05
1,6,-8.772391524067756e-05,-5.561831824889268e-05
1,6,-8.71050244907422e-05,-5.497545126184755e-05
1,6,-8.642956614457508e-05,-5.4309255625851085e-05
1,6,-8.569790405797807e-05,-5.362005148974218e-05
1,6,-8.491071771654883e-05,-5.290816678176134e-05
1,6,-8.406844384891828e-05,-5.2173937145524204e-05
1,6,-8.317155633838474e-05,-5.1417705883909287e-05
1,6,-8.222067665382287e-05,-5.0639823910518506e-05
1,6,-8.121562139350851e-05,-4.984064970835974e-05
1,6,-8.015651660411769e-05,-4.9020549295389205e-05
1,6,-7.904380521661061e-05,-4.817989619654132e-05
1,6,-7.78775123010317e-05,-4.731907142186224e-05
1,6,-7.665759550444536e-05,-4.643846345035195e-05
1,6,-7.53846426465024e-05,-4.5538468219107186e-05
1,6,-7.40594054215584e-05,-4.4619489117344684e-05
1,6,-7.268210399791941e-05,-4.3681936984869864e-05
1,6,-7.125354337480392e-05,-4.272623011454139e-05
1,6,-6.977475554944813e-05,-4.1752794258265565e-05
1,6,-6.824629876605e-05,-4.076206263603714e-05
1,6,-6.666930068853975e-05,-3.9754475947524426e-05
1,6,-6.504472257434049e-05,-3.873048238567648e-05
1,6,-6.337302495749872e-05,-3.769053765180852e-05
1,6,-6.165503991856115e-05,-3.66351049715987e-05
1,6,-5.989152290089237e-05,-3.5564655111405126e-05
1,6,-5.808300427087615e-05,-3.447966639428568e-05
1,6,-5.623039577237219e-05,-3.3380624715076106e-05
1,6,-5.433474431489568e-05,-3.226802355385287e-05
1,6,-5.239684555296924e-05,-3.114236398707717e-05
1,6,-5.041759059163833e-05,-3.0004154695685175e-05
1,6,-4.839822953188384e-05,-2.8853911969357066e-05
1,6,-4.6340101683723135e-05,-2.769215970616403e-05
1,6,-4.424467245797682e-05,-2.651942940675848e-05
1,6,-4.211340215484156e-05,-2.5336260162238086e-05
1,6,-3.994747032665283e-05,-2.414319863477961e-05
1,6,-3.774855374962364e-05,-2.2940799030104187e-05
1,6,-3.551818508472848e-05,-2.1729623060801806e-05
1,6,-3.3257592568376505e-05,-2.0510239899510147e-05
1,6,-3.096824692930104e-05,-1.9283226120911822e-05
1,6,-2.865137579074092e-05,-1.804916563148529e-05
1,6,-2.63083541249722e-05,-1.680864958591879e-05
1,6,-2.394093608096465e-05,-1.5562276289074353e-05
1,6,-2.155061667796537e-05,-1.4310651082371089e-05
1,6,-1.913858955330809e-05,-1.3054386213444303e-05
1,6,-1.670630392842937e-05,-1.1794100687930711e-05
1,6,-1.4255398577059647e-05,-1.0530420102230629e-05
1,6,-1.1787474443805077e-05,-9.26397645610714e-06
1,6,-9.30391620032909e-06,-7.995407944000275e-06
1,6,-6.8063782022080526e-06,-6.7253587239628735e-06
1,6,-4.296703742775557e-06,-5.454478663164523e-06
1,6,-1.7763573365359598e-06,-4.183423058962387e-06
1,6,7.531378473097884e-07,-2.912852334603444e-06
1,6,3.2901280425091163e-06,-1.643431708702793e-06
1,6,5.833038057438959e-06,-3.758308377381286e-07
1,6,8.38031640293862e-06,8.892765690882214e-07
1,6,1.0930553488254422e-05,2.151213163140374e-06
1,6,1.3482178505342056e-05,3.409298398169092e-06
1,6,1.6033620193038673e-05,4.6628490008754225e-06
1,6,1.8583598836390335e-05,5.911179470253675e-06
1,6,2.1130735000159188e-05,7.153602605554901e-06
1,6,2.3673437408230484e-05,8.38943006250198e-06
1,6,2.621005487578417e-05,9.617972937163023e-06
1,6,2.8738903019253715e-05,1.0838542376653052e-05
1,6,3.125819845077413e-05,1.2050450215586484e-05
1,6,3.3766253521131004e-05,1.3253009636947585e-05
1,6,3.626132773510857e-05,1.4445535855785559e-05
1,6,3.874167439446393e-05,1.56273468238785e-05
1,6,4.120575707202704e-05,1.6797763953249797e-05
1,6,4.365168980484621e-05,1.7956112856165618e-05
1,6,4.6077821900726087e-05,1.9101724098997006e-05
1,6,4.848255547509418e-05,2.0233933967099166e-05
1,6,5.086421113124289e-05,2.1352085237648176e-05
1,6,5.322168290043496e-05,2.245552795718596e-05
1,6,5.555365518733984e-05,2.3543620220461992e-05
1,6,5.785834012273572e-05,2.461572894702899e-05
1,6,6.0134328972876064e-05,2.567123065195314e-05
1,6,6.238029789218311e-05,2.670951220694026e-05
1,6,6.459481053956897e-05,2.7729971588160323e-05
1,6,6.677668966934312e-05,2.8732018607075277e-05
1,6,6.892447212854623e-05,2.971507562064043e-05
1,6,7.10367761783612e-05,3.067857821735765e-05
1,6,7.31122643276612e-05,3.1621975875808406e-05
1,6,7.51495730264446e-05,3.2544732592484965e-05
1,6,7.714740709438098e-05,3.3446327475965884e-05
1,6,7.91042716235655e-05,3.4326255304744295e-05
1,6,8.101875865466467e-05,3.5184027046310226e-05
1,6,8.288969199565659e-05,3.601917033540683e-05
1,6,8.471572197282937e-05,3.6831229909719525e-05
1,6,8.649526761440414e-05,3.7619768001611444e-05
1,6,8.822706963195925e-05,3.838436468488259e-05
1,6,8.991021545303925e-05,3.9124618175897454e-05
1,6,9.1543395938547e-05,3.984014508879159e-05
1,6,9.312498857253496e-05,4.053058064482586e-05
1,6,9.465389993450116e-05,4.119557883630262e-05
1,6,9.612944722686883e-05,4.1834812545786805e-05
1,6,9.75504790202576e-05,4.2447973621682024e-05
1,6,9.891587876836026e-05,4.303477291149455e-05
1,6,0.0001002247903343,4.359494025437297e-05
1,6,0.0001014762398343,4.4128224434737235e-05
1,6,0.0001026693522565,4.4634393099004946e-05
1,6,0.0001038032940511,4.511323263758582e-05
1,6,0.0001048770874454,4.556454803444649e-05
1,6,0.0001058898602345,4.598816268664708e-05
1,6,0.0001068410686647,4.6383918196320686e-05
1,6,0.0001077300595375,4.675167413760743e-05
1,6,0.0001085560994314,4.7091307801068115e-05
1,6,0.0001093184535068,4.740271391809107e-05
1,6,0.0001100166217501,4.768580436777202e-05
1,6,0.0001106500564149,4.794050786869229e-05
1,6,0.0001112180375039,4.816676965794958e-05
1,6,0.0001117200745284,4.836455115970852e-05
1,6,0.0001121556038551,4.853382964543937e-05
1,6,0.0001125243116849,4.867459788790433e-05
1,6,0.0001128259662204,4.8786863810834165e-05
1,6,0.0001130597978305,4.887065013611568e-05
1,6,0.0001132256649406,4.892599403018488e-05
1,6,0.0001133235848652,4.895294675119341e-05
1,6,0.000113353428311,4.895157329838811e-05
1,6,0.000113315373501,4.892195206501751e-05
1,6,0.0001132090719092,4.886417449595491e-05
1,6,0.0001130343282501,4.877834475110796e-05
1,6,0.0001127915075889,4.866457937556809e-05
1,6,0.0001124809167987,4.852300697734242e-05
1,6,0.0001121026904907,4.835376791340499e-05
1,6,0.0001116570661561,4.8157013984704535e-05
1,6,0.0001111445809773,4.7932908140672154e-05
1,6,0.0001105657811132,4.768162419368457e-05
1,6,0.0001099212054297,4.7403346543857446e-05
1,6,0.0001092114581757,4.709826991446767e-05
1,6,0.0001084371222995,4.676659909823446e-05
1,6,0.0001075990172256,4.640854871462532e-05
1,6,0.0001066978696902,4.6024342978295055e-05
1,6,0.000105734129357,4.561421547871345e-05
1,6,0.0001047080195057,4.517840897098916e-05
1,6,0.0001036199408427,4.47171751778546e-05
1,6,0.0001024704221927,4.423077460273797e-05
1,6,0.0001012599791681,4.37194763538134e-05
1,6,9.998890839365157e-05,4.318355797888968e-05
1,6,9.865776632363324e-05,4.2623305310969786e-05
1,6,9.726752036220218e-05,4.203901232428926e-05
1,6,9.581890774355764e-05,4.143098100061866e-05
1,6,9.431279078521314e-05,4.0799521205596396e-05
1,6,9.275033742243204e-05,4.014495057483994e-05
1,6,9.113268807924311e-05,3.94675944095678e-05
1,6,8.946099780014588e-05,3.8767785581450236e-05
1,6,8.773629270733339e-05,3.8045864446393406e-05
1,6,8.595931410644335e-05,3.7302178766949285e-05
1,6,8.413102006694841e-05,3.653708364303266e-05
1,6,8.225272882170883e-05,3.575094145061498e-05
1,6,8.032561751105797e-05,3.494412178805456e-05
1,6,7.835071040174685e-05,3.411700142971192e-05
1,6,7.6329461678818e-05,3.3269964286488484e-05
1,6,7.426325475701281e-05,3.240340137291595e-05
1,6,7.21529881695021e-05,3.151771078041228e-05
1,6,6.999979937127353e-05,3.061329765630852e-05
1,6,6.78050937754215e-05,2.9690574188238004e-05
1,6,6.557006459149007e-05,2.8749959593466027e-05
1,6,6.329599945004196e-05,2.7791880112723883e-05
1,6,6.098383033545035e-05,2.6816769008095472e-05
1,6,5.863482228699615e-05,2.5825066564488307e-05
1,6,5.625046002082092e-05,2.4817220094202642e-05
1,6,5.383157162242744e-05,2.3793683944093483e-05
1,6,5.1379533729382485e-05,2.2754919504799456e-05
1,6,4.889616732141814e-05,2.1701395221490617e-05
1,6,4.638275774075813e-05,2.063358660556369e-05
1,6,4.384067286971892e-05,1.9551976246688327e-05
1,6,4.12714395222103e-05,1.8457053824581486e-05
1,6,3.867638643010071e-05,1.7349316119859205e-05
1,6,3.605696556456165e-05,1.6229267023285665e-05
1,6,3.3414819119348205e-05,1.5097417542708999e-05
1,6,3.075156726172812e-05,1.3954285806941421e-05
1,6,2.806879071793643e-05,1.2800397065808524e-05
1,6,2.536797556114464e-05,1.163628368555886e-05
1,6,2.2650845001791627e-05,1.046248513879066e-05
1,6,1.9919429688320563e-05,9.279547988017893e-06
1,6,1.7175434886613704e-05,8.088025861963058e-06
1,6,1.4420700335785596e-05,6.888479423629894e-06
1,6,1.1657236103413318e-05,5.681476329175393e-06
1,6,8.886954421677019e-06,4.4675911765682375e-06
1,6,6.111705306331207e-06,3.247405442990156e-06
1,6,3.333231630220707e-06,2.0215074099085205e-06
1,6,5.537384857767957e-07,7.904920747234334e-07
1,6,-2.2251862641555238e-06,-4.4503895212869705e-07
1,6,-5.002016493260448e-06,-1.6844775657496953e-06
1,6,-7.774947861698116e-06,-2.9272093021779326e-06
1,6,-1.0542345527173788e-05,-4.172613491760708e-06
1,6,-1.330231800626142e-05,-5.420063431648137e-06
1,6,-1.605304114896919e-05,-6.6689265785447145e-06
1,6,-1.879262550695046e-05,-7.91856476283386e-06
1,6,-2.1519592221079263e-05,-9.16833442515936e-06
1,6,-2.4231931071348115e-05,-1.0417586876504486e-05
1,6,-2.6927363099074348e-05,-1.1665668582753792e-05
1,6,-2.960447960229568e-05,-1.2911921474652964e-05
1,6,-3.226181581210863e-05,-1.4155683283998049e-05
1,6,-3.489746349604384e-05,-1.539628790678564e-05
1,6,-3.750992532880011e-05,-1.6633065793939837e-05
1,6,-4.009748461742572e-05,-1.786534437009946e-05
1,6,-4.265823244929069e-05,-1.9092448480799664e-05
1,6,-4.519095168725629e-05,-2.031370086821586e-05
1,6,-4.76942619498544e-05,-2.1528422675454964e-05
1,6,-5.016637982793004e-05,-2.273593397918002e-05
1,6,-5.260595887844075e-05,-2.3935554350140207e-05
1,6,-5.501192857221704e-05,-2.51266034409503e-05
1,6,-5.73826878917062e-05,-2.6308401600223847e-05
1,6,-5.971660491872862e-05,-2.7480270511914573e-05
1,6,-6.201243354041421e-05,-2.8641533858463424e-05
1,6,-6.426875775673407e-05,-2.9791518006087446e-05
1,6,-6.648415091522346e-05,-3.092955271028445e-05
1,6,-6.86571766875572e-05,-3.205497183936805e-05
1,6,-7.078612623834528e-05,-3.3167114113594926e-05
1,6,-7.286926802056589e-05,-3.426532385720486e-05
1,6,-7.490524235012796e-05,-3.534895176046768e-05
1,6,-7.689279657746132e-05,-3.6417355648625025e-05
1,6,-7.883040327368603e-05,-3.7469901254432497e-05
1,6,-8.071687707992102e-05,-3.8505962990853724e-05
1,6,-8.255133876293363e-05,-3.952492472033586e-05
1,6,-8.433255447067584e-05,-4.05261805170095e-05
1,6,-8.605963941505839e-05,-4.15091354181079e-05
1,6,-8.773191576621739e-05,-4.2473206160892534e-05
1,6,-8.934828931200237e-05,-4.3417821901406574e-05
1,6,-9.090781452312332e-05,-4.434242491145506e-05
1,6,-9.240951492912767e-05,-4.524647125032997e-05
1,6,-9.385216599800655e-05,-4.6129431407960006e-05
1,6,-9.523482390534514e-05,-4.699079091636547e-05
1,6,-9.655658825053508e-05,-4.7830050926536853e-05
1,6,-9.781666845114448e-05,-4.8646728748126495e-05
1,6,-9.901419773110552e-05,-4.944035834964343e-05
1,6,-0.0001001481493449,-5.021049081716637e-05
1,6,-0.0001012180481731,-5.095669476993362e-05
1,6,-0.0001022234188084,-5.167855673152647e-05
1,6,-0.0001031635449572,-5.237568145572808e-05
1,6,-0.000104038213558,-5.3047692206507705e-05
1,6,-0.0001048471689801,-5.3694230991943744e-05
1,6,-0.0001055896453604,-5.4314958752255194e-05
1,6,-0.0001062651028906,-5.490955550245165e-05
1,6,-0.0001068731833398,-5.54777204304358e-05
1,6,-0.0001074134199125,-5.601917195169291e-05
1,6,-0.0001078853313037,-5.6533647721977076e-05
1,6,-0.0001082885012142,-5.702090460965141e-05
1,6,-0.000108622426219,-5.748071862955638e-05
1,6,-0.0001088863869415,-5.791288484046651e-05
1,6,-0.0001090800259269,-5.831721720834962e-05
1,6,-0.0001092033193186,-5.8693548437765385e-05
1,6,-0.0001092560720132,-5.904172977383093e-05
1,6,-0.0001092382611678,-5.936163077724297e-05
1,6,-0.000109150273797,-5.965313907487822e-05
1,6,-0.0001089925679527,-5.991616008850111e-05
1,6,-0.0001087652920845,-6.0150616744089e-05
1,6,-0.0001084686589818,-6.035644916424629e-05
1,6,-0.0001081030015125,-6.0533614346118876e-05
1,6,-0.0001076686278486,-6.0682085827144876e-05
1,6,-0.000107165913097,-6.080185334088727e-05
1,6,-0.0001065953786655,-6.089292246509192e-05
1,6,-0.0001059570443392,-6.095531426400339e-05
1,6,-0.0001052512092872,-6.0989064926852355e-05
1,6,-0.0001044782762398,-6.0994225404305287e-05
1,6,-0.0001036383485156,-6.09708610445407e-05
1,6,-0.0001027321307521,-6.091905123048866e-05
1,6,-0.0001017603855913,-6.083888901964291e-05
1,6,-0.0001007236956184,-6.073048078772946e-05
1,6,-9.962290807736434e-05,-6.0593945877392335e-05
1,6,-9.845904893327171e-05,-6.0429416252938124e-05
1,6,-9.723314667933416e-05,-6.023703616206637e-05
1,6,-9.594623770370182e-05,-6.001696180540282e-05
1,6,-9.459925511677348e-05,-5.976936101454914e-05
1,6,-9.319303195332478e-05,-5.949441293926397e-05
1,6,-9.17287799162589e-05,-5.919230774429857e-05
1,6,-9.020756772634724e-05,-5.8863246316324e-05
1,6,-8.863026380007424e-05,-5.8507439981307424e-05
1,6,-8.699830033420619e-05,-5.812511023262112e-05
1,6,-8.53128720728971e-05,-5.7716488470100456e-05
1,6,-8.357486704844623e-05,-5.728181575020441e-05
1,6,-8.178573458570715e-05,-5.682134254737666e-05
1,6,-7.994733077251489e-05,-5.633532852665304e-05
1,6,-7.806109071714153e-05,-5.582404232751522e-05
1,6,-7.61283461446876e-05,-5.528776135894854e-05
1,6,-7.415072828900689e-05,-5.472677160562427e-05
1,6,-7.212931518567922e-05,-5.4141367445092937e-05
1,6,-7.006520235790933e-05,-5.353185147584504e-05
1,6,-6.795990242608697e-05,-5.289853435606878e-05
1,6,-6.58145160700372e-05,-5.224173465291041e-05
1,6,-6.363029029660186e-05,-5.156177870202103e-05
1,6,-6.140860112372406e-05,-5.0859000477155034e-05
1,6,-5.915067897674549e-05,-5.0133741469567794e-05
1,6,-5.685804158605639e-05,-4.9386350576944764e-05
1,6,-5.453203370559454e-05,-4.861718400158019e-05
1,6,-5.217409490138112e-05,-4.782660515751057e-05
1,6,-4.978595381883664e-05,-4.7014984586295924e-05
1,6,-4.736914211559497e-05,-4.618269988113076e-05
1,6,-4.4924949251231966e-05,-4.5330135618955405e-05
1,6,-4.245488465633907e-05,-4.445768330022807e-05
1,6,-3.996067083507852e-05,-4.3565741296007035e-05
1,6,-3.7443907264316186e-05,-4.265471480198193e-05
1,6,-3.4905826022439615e-05,-4.172501579908183e-05
1,6,-3.23480663970203e-05,-4.077706302027646e-05
1,6,-2.9772480801989997e-05,-3.9811281923174776e-05
1,6,-2.7180743054000244e-05,-3.88281046680121e-05
1,6,-2.4574658233014287e-05,-3.782797010060362e-05
1,6,-2.195576756663152e-05,-3.6811323739826996e-05
1,6,-1.9325877301093468e-05,-3.577861776918112e-05
1,6,-1.6686600607868093e-05,-3.473031103195122e-05
1,6,-1.40396830619348e-05,-3.3666869029491874e-05
1,6,-1.1386730482392374e-05,-3.2588763922120176e-05
1,6,-8.728927705783553e-06,-3.149647453209002e-05
1,6,-6.06755744981941e-06,-3.0390486348096086e-05
1,6,-3.403990498702192e-06,-2.9271291530732113e-05
1,6,-7.395453951439247e-07,-2.8139388918302568e-05
1,6,1.924505211754705e-06,-2.6995284032359927e-05
1,6,4.586604894957321e-06,-2.5839489082311415e-05
1,6,7.2449887104214014e-06,-2.4672522968409375e-05
1,6,9.89808229210108e-06,-2.3494911282408395e-05
1,6,1.2544434426381404e-05,-2.2307186305140177e-05
1,6,1.5182307188120898e-05,-2.110988700022408e-05
1,6,1.7809972704420518e-05,-1.9903559003097127e-05
1,6,2.042612068429703e-05,-1.8688754604512985e-05
1,6,2.302918487179939e-05,-1.746603272762447e-05
1,6,2.561742416058823e-05,-1.623595889772941e-05
1,6,2.8189365265492288e-05,-1.4999105203725505e-05
1,6,3.074312233118626e-05,-1.375605025028624e-05
1,6,3.327695908764358e-05,-1.2507379099738044e-05
1,6,3.5789374858742055e-05,-1.1253683202588696e-05
1,6,3.8278464268358975e-05,-9.99556031562958e-06
1,6,4.074251246846133e-05,-8.733614406510143e-06
1,6,4.317988187999089e-05,-7.468455543662807e-06
1,6,4.558870562376717e-05,-6.200699770441357e-06
1,6,4.796753702430568e-05,-4.9309689623262845e-06
1,6,5.0315058306889104e-05,-3.6598906660478736e-06
1,6,5.262992263478684e-05,-2.388097919482771e-06
1,6,5.491070871875426e-05,-1.1162290511935e-06
1,6,5.715592558614471e-05,1.5507254149605588e-07
1,6,5.936427904479799e-05,1.4251586369617344e-06
1,6,6.153445404642159e-05,2.6933764573028553e-06
1,6,6.366509548909698e-05,3.95906896089536e-06
1,6,6.575482742579155e-05,5.2215751603676434e-06
1,6,6.780260826101657e-05,6.480230466804093e-06
1,6,6.980721014745538e-05,7.734367060877449e-06
1,6,7.176706330244874e-05,8.983314291490836e-06
1,6,7.368113625229956e-05,1.0226399102373423e-05
1,6,7.55482522024742e-05,1.146294648691973e-05
1,6,7.736741430440878e-05,1.2692279971391868e-05
1,6,7.91382726530222e-05,1.3913722126416676e-05
1,6,8.085995913734711e-05,1.5126595106506563e-05
1,6,8.253145547724986e-05,1.633022121711493e-05
1,6,8.415176356930589e-05,1.752392350850577e-05
1,6,8.57199094151555e-05,1.8707026395474323e-05
1,6,8.723520105897218e-05,1.9878856301703663e-05
1,6,8.869681603825954e-05,2.1038742327283774e-05
1,6,9.010367374239624e-05,2.218601693765772e-05
1,6,9.14550200072433e-05,2.3320016671997892e-05
1,6,9.275027281281466e-05,2.444008286875749e-05
1,6,9.39884323990881e-05,2.554556240589232e-05
1,6,9.516880233065511e-05,2.6635808453010593e-05
1,6,9.629138376119722e-05,2.7710181232487128e-05
1,6,9.735554294877924e-05,2.8768048786378477e-05
1,6,9.836032252687324e-05,2.980878774580042e-05
1,6,9.930550885820933e-05,3.083178409928409e-05
1,6,0.0001001907440431,3.183643395651428e-05
1,6,0.0001010155322941,3.282214430377756e-05
1,6,0.0001017795313094,3.3788333747410414e-05
1,6,0.0001024824205035,3.47344332415419e-05
1,6,0.0001031237029102,3.5659886796471174e-05
1,6,0.000103703163505,3.6564152164109516e-05
1,6,0.0001042205048231,3.7446701497047707e-05
1,6,0.0001046753031254,3.830702197798218e-05
1,6,0.0001050673718102,3.914461641644486e-05
1,6,0.0001053967377778,3.995900381002893e-05
1,6,0.0001056636292599,4.074971986758286e-05
1,6,0.0001058679597092,4.1516317492152476e-05
1,6,0.0001060095792229,4.22583672217817e-05
1,6,0.0001060887359395,4.297545762663118e-05
1,6,0.000106105638378,4.366719566123402e-05
1,6,0.0001060604053349,4.433320697107523e-05
1,6,0.0001059532709053,4.4973136153048096e-05
1,6,0.0001057846805063,4.558664696970355e-05
1,6,0.0001055547180816,4.617342251756037e-05
1,6,0.0001052635242691,4.6733165350080864e-05
1,6,0.0001049117108735,4.726559755623437e-05
1,6,0.0001044994718957,4.7770460795864734e-05
1,6,0.0001040269625017,4.824751629334613e-05
1,6,0.0001034945238258,4.8696544791250506e-05
1,6,0.000102902502165,4.911734646595875e-05
1,6,0.0001022511779624,4.9509740807324884e-05
1,6,0.0001015411735194,4.987356646464797e-05
1,6,0.0001007728331527,5.0208681061320144e-05
1,6,9.994661812346688e-05,5.051496098060219e-05
1,6,9.906304855081328e-05,5.079230112503142e-05
1,6,9.81227190884985e-05,5.104061465199191e-05
1,6,9.712646674355538e-05,5.125983268797705e-05
1,6,9.60750994815146e-05,5.14499040240498e-05
1,6,9.496930915121376e-05,5.161079479496127e-05
1,6,9.380980751503515e-05,5.17424881443236e-05
1,6,9.259762523429208e-05,5.184498387815366e-05
1,6,9.133373074015656e-05,5.1918298109009984e-05
1,6,9.001937707567038e-05,5.196246289284061e-05
1,6,8.86555466524822e-05,5.197752586054632e-05
1,6,8.7242949925249e-05,5.1963549846143704e-05
1,6,8.578272434077639e-05,5.1920612513288046e-05
1,6,8.427613713528471e-05,5.184880598178954e-05
1,6,8.272400462519534e-05,5.1748236455628515e-05
1,6,8.112743833541449e-05,5.1619023853848436e-05
1,6,7.948808201102945e-05,5.1461301445580365e-05
1,6,7.780691533767184e-05,5.1275215490330955e-05
1,6,7.608478786715071e-05,5.1060924884547464e-05
1,6,7.432346375164959e-05,5.0818600815360524e-05
1,6,7.252460771749418e-05,5.054842642229694e-05
1,6,7.068952889483021e-05,5.025059646765253e-05
