nc,md,U,d,m,L,H,Nt,Dt,tf,ymax,time,y/d
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03080000000000003,-9.742476843878658e-08
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03120000000000003,-1.1428833467704137e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03160000000000003,-1.3239939390023621e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03200000000000003,-1.518140121413792e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.032400000000000026,-1.7250252417865446e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.032800000000000024,-1.9464661924274784e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03320000000000002,-2.1784003227283448e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03360000000000002,-2.4114434263840627e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.034000000000000016,-2.648386798960226e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.034400000000000014,-2.899924975488848e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03480000000000001,-3.168541563720694e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03520000000000001,-3.452572506231575e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03560000000000001,-3.7496506757069663e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.036000000000000004,-4.060304430716705e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0364,-4.384635073602275e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0368,-4.716809625451273e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0372,-5.056260778236344e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.037599999999999995,-5.409334372947432e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03799999999999999,-5.774022346338421e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03839999999999999,-6.144841205026936e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03879999999999999,-6.521489727031655e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.039199999999999985,-6.908163120380082e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03959999999999998,-7.301526008034668e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.03999999999999998,-7.694040733754151e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04039999999999998,-8.078405157048924e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.040799999999999975,-8.464855070044947e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04119999999999997,-8.853658006915851e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04159999999999997,-9.241207124839825e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04199999999999997,-9.623570228999006e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.042399999999999965,-9.997470859713382e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04279999999999996,-1.0369319089845438e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04319999999999996,-1.0741653471706898e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04359999999999996,-1.1108233084517865e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.043999999999999956,-1.1463943674078412e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04439999999999995,-1.1808554305993708e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04479999999999995,-1.2137799744884686e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04519999999999995,-1.2449489099682662e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.045599999999999946,-1.2736909256930138e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.045999999999999944,-1.3007513242374404e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04639999999999994,-1.326356498344751e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04679999999999994,-1.3506770034350475e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.047199999999999936,-1.3742069654930563e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.047599999999999934,-1.3960741289598228e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04799999999999993,-1.4161462464644893e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04839999999999993,-1.4353031640941199e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04879999999999993,-1.4527472307644658e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.049199999999999924,-1.4670971336879671e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04959999999999992,-1.4790819160651017e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.04999999999999992,-1.4891793087728477e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05039999999999992,-1.4967573680100439e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.050799999999999915,-1.5012135664434952e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05119999999999991,-1.5021876577579543e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05159999999999991,-1.500135166038348e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05199999999999991,-1.4948436486691804e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.052399999999999905,-1.4866405777707735e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0527999999999999,-1.4756842310547912e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0531999999999999,-1.461096647351454e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0535999999999999,-1.4417890424152202e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.053999999999999895,-1.419182879316788e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05439999999999989,-1.3938764458960195e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05479999999999989,-1.3644138530208082e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05519999999999989,-1.3303931274915842e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.055599999999999886,-1.2921871673996018e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05599999999999988,-1.2516140260424258e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05639999999999988,-1.208923588707933e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05679999999999988,-1.1640189340226927e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.057199999999999876,-1.1167765985008748e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.057599999999999874,-1.066831482851063e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05799999999999987,-1.012997714640621e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05839999999999987,-9.555925842697988e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.058799999999999866,-8.957288083779806e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.059199999999999864,-8.321437762248338e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05959999999999986,-7.647534491893922e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.05999999999999986,-6.950274396842023e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06039999999999986,-6.224392636595403e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.060799999999999854,-5.458445508647802e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06119999999999985,-4.651279322175152e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06159999999999985,-3.8072362828611303e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06199999999999985,-2.920643575301508e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.062399999999999844,-1.9871892616693136e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06279999999999984,-1.0107605489878061e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06319999999999984,1.3517308155069288e-09
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06359999999999984,1.0796499642017212e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06399999999999983,2.1775778481012094e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06439999999999983,3.294488441015613e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06479999999999983,4.4243781517398766e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06519999999999983,5.577666721966381e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06559999999999983,6.763168189563754e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06599999999999982,7.98833543357008e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06639999999999982,9.252896592106318e-07
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06679999999999982,1.0544309914423163e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06719999999999982,1.1856620729475666e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06759999999999981,1.3190019071865463e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06799999999999981,1.4535010008850827e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.06839999999999981,1.5878861407110344e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0687999999999998,1.7223874420031742e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0691999999999998,1.8580249742641942e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0695999999999998,1.99529987901931e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0699999999999998,2.133909187191467e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0703999999999998,2.2735841678972277e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0707999999999998,2.4152428700802446e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07119999999999979,2.5586437857817655e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07159999999999979,2.7028965815262097e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07199999999999979,2.8469527204642978e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07239999999999978,2.9915914487850523e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07279999999999978,3.138260710641339e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07319999999999978,3.2859191930477915e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07359999999999978,3.4334535055103764e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07399999999999977,3.5804759667151424e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07439999999999977,3.726162130377102e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07479999999999977,3.869417861790416e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07519999999999977,4.010279286992783e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07559999999999976,4.149298519619855e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07599999999999976,4.28657960370684e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07639999999999976,4.42193326154377e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07679999999999976,4.555624425837044e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07719999999999975,4.687325362399809e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07759999999999975,4.817231657190185e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07799999999999975,4.944586038026015e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07839999999999975,5.068492925065382e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07879999999999975,5.189859849477443e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07919999999999974,5.3085832335577135e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07959999999999974,5.424374135103703e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.07999999999999974,5.536743762127735e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08039999999999974,5.645431065331636e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08079999999999973,5.750805373035906e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08119999999999973,5.8515195753823746e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08159999999999973,5.946690558816683e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08199999999999973,6.036744251736412e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08239999999999972,6.12143567584584e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08279999999999972,6.201605830899491e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08319999999999972,6.277432815124455e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08359999999999972,6.348698340004609e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08399999999999971,6.415923406155749e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08439999999999971,6.478810068727689e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08479999999999971,6.536096948093021e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0851999999999997,6.586175693539787e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0855999999999997,6.628083920045015e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0859999999999997,6.6624130677781285e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0863999999999997,6.68910414353081e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0867999999999997,6.707965031701401e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.0871999999999997,6.720019180041909e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08759999999999969,6.725199889813344e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08799999999999969,6.7224510156757064e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08839999999999969,6.711111052925065e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08879999999999968,6.690035840112104e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08919999999999968,6.657763583917306e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08959999999999968,6.614769561042163e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.08999999999999968,6.56134060385741e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.09039999999999968,6.497130700308932e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.09079999999999967,6.422959992574175e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.09119999999999967,6.339140391752437e-06
15,1,1.96,0.025,1.57,1,2000,33316,0.0004,13.3264,0.000122061,0.09159999999999967,6.244115798150372e-06
