nc,md,U,d,m,L,H,Nt,Dt,tf,ymax,time,y/d
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.034000000000000016,2.1548643681561533e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.034400000000000014,2.2306632068776144e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03480000000000001,2.306613890101596e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03520000000000001,2.385115771313555e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03560000000000001,2.4646187195915254e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.036000000000000004,2.5435319129043794e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0364,2.6210527122084484e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0368,2.6986969945733785e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0372,2.7762844717399805e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.037599999999999995,2.856441040034244e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03799999999999999,2.93814376922318e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03839999999999999,3.016082962674418e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03879999999999999,3.0918746098248254e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.039199999999999985,3.1666511850696697e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03959999999999998,3.24248407825989e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.03999999999999998,3.317467388395524e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04039999999999998,3.391095700619779e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.040799999999999975,3.46485297249223e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04119999999999997,3.536359001202546e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04159999999999997,3.604073374405683e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04199999999999997,3.66870944432719e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.042399999999999965,3.7320517974203313e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04279999999999996,3.79391085039776e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04319999999999996,3.8572196908581676e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04359999999999996,3.919144495824642e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.043999999999999956,3.977209534413119e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04439999999999995,4.0362047272149565e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04479999999999995,4.0932370507569357e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04519999999999995,4.147433304953722e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.045599999999999946,4.203587300949994e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.045999999999999944,4.261458304437608e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04639999999999994,4.318023254387659e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04679999999999994,4.372737824505637e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.047199999999999936,4.4266673811401975e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.047599999999999934,4.4823623342532064e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04799999999999993,4.5400577870936295e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04839999999999993,4.596856789933654e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04879999999999993,4.6521987077983034e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.049199999999999924,4.7048247511924683e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04959999999999992,4.756629068949675e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.04999999999999992,4.809107718939302e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05039999999999992,4.86187320596038e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.050799999999999915,4.915688565637057e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05119999999999991,4.969560511030852e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05159999999999991,5.022943680054377e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05199999999999991,5.073595135234945e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.052399999999999905,5.121716887759127e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0527999999999999,5.170717458592528e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0531999999999999,5.217648513574837e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0535999999999999,5.261604601433854e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.053999999999999895,5.30567261406543e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05439999999999989,5.347520872735335e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05479999999999989,5.385582667035793e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05519999999999989,5.421548107750588e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.055599999999999886,5.456789704738295e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05599999999999988,5.49005515683011e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05639999999999988,5.519917784467764e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05679999999999988,5.54749126487894e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.057199999999999876,5.574292759805574e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.057599999999999874,5.598601769194983e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05799999999999987,5.620081713662797e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05839999999999987,5.638858259128618e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.058799999999999866,5.65539231939399e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.059199999999999864,5.671539130225626e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05959999999999986,5.686830023323156e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.05999999999999986,5.702250242735148e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06039999999999986,5.715842275843863e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.060799999999999854,5.725525238205525e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06119999999999985,5.734521869183238e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06159999999999985,5.740698656923419e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06199999999999985,5.742553720474067e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.062399999999999844,5.741742666789362e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06279999999999984,5.735556140458205e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06319999999999984,5.725126427032463e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06359999999999984,5.710607997835961e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06399999999999983,5.693025577616108e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06439999999999983,5.673400284510178e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06479999999999983,5.649511944942802e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06519999999999983,5.62380821870891e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06559999999999983,5.595377664073809e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06599999999999982,5.564907734917906e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06639999999999982,5.531739955946689e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06679999999999982,5.497265883578241e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06719999999999982,5.462411800521229e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06759999999999981,5.423839639808835e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06799999999999981,5.383015265650526e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.06839999999999981,5.336248297059528e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0687999999999998,5.283841085715173e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0691999999999998,5.228482400353423e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0695999999999998,5.168284088220814e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0699999999999998,5.103867394529987e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0703999999999998,5.036700717488545e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0707999999999998,4.965189203105126e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07119999999999979,4.887581393264376e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07159999999999979,4.802424424109231e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07199999999999979,4.711055086421699e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07239999999999978,4.6160923424779884e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07279999999999978,4.514446803462963e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07319999999999978,4.407526848651697e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07359999999999978,4.2975389193816985e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07399999999999977,4.181587356734046e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07439999999999977,4.0576874020629577e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07479999999999977,3.928103231008529e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07519999999999977,3.7942357515748454e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07559999999999976,3.651690790367636e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07599999999999976,3.4990962109678547e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07639999999999976,3.339452527438723e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07679999999999976,3.1728433753699523e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07719999999999975,3.002280042479459e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07759999999999975,2.826404535585223e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07799999999999975,2.6406665229269275e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07839999999999975,2.447059538172185e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07879999999999975,2.2423831276567373e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07919999999999974,2.0287408193947997e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07959999999999974,1.81086528033269e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.07999999999999974,1.5831640204328087e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08039999999999974,1.3459553859771263e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08079999999999973,1.1016202043363556e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08119999999999973,8.482799528390991e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08159999999999973,5.8622208290941346e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08199999999999973,3.1252760478462526e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08239999999999972,2.679556223810722e-09
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08279999999999972,-2.6682135460133506e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08319999999999972,-5.679508880730974e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08359999999999972,-8.790758903212402e-08
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08399999999999971,-1.1974704861902272e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08439999999999971,-1.5220947668022078e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08479999999999971,-1.8557707294093506e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0851999999999997,-2.1995661136491612e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0855999999999997,-2.554340924516292e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0859999999999997,-2.9215386978043385e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0863999999999997,-3.2977109502460755e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0867999999999997,-3.6805926597142377e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.0871999999999997,-4.0735000144194453e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08759999999999969,-4.476766992072493e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08799999999999969,-4.887847604305419e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08839999999999969,-5.303167054453131e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08879999999999968,-5.726475428438716e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08919999999999968,-6.159404262955614e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08959999999999968,-6.600526958745063e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.08999999999999968,-7.049837658444063e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09039999999999968,-7.504331398811237e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09079999999999967,-7.966655959389812e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09119999999999967,-8.437809034394508e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09159999999999967,-8.914653552945235e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09199999999999967,-9.396680365076102e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09239999999999966,-9.882859449830291e-07
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09279999999999966,-1.0374870884998098e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09319999999999966,-1.087243434225323e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09359999999999966,-1.1374642245337107e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09399999999999965,-1.188453043736687e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09439999999999965,-1.2402399660586997e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09479999999999965,-1.2927648522382607e-06
6,1,1.265,0.025,1.57,1,500,10000,0.0004,4,3.28435e-06,0.09519999999999965,-1.3458203748982438e-06
